segment_id,latitude,longitude,elevation_m,road_length_m,distance_to_water_body_m,road_age_years,pavement_thickness_cm,surface_crack_density_pct,pavement_condition_index,rut_depth_mm,surface_deformation_mm,avg_daily_traffic,heavy_vehicle_pct,traffic_load_index,avg_vehicle_speed_kmh,soil_moisture_pct,soil_density_g_cm3,soil_bearing_capacity_kpa,groundwater_depth_m,soil_porosity_pct,soil_settlement_mm,void_ratio,annual_rainfall_mm,max_daily_rainfall_mm,flood_frequency_per_year,temperature_variation_c,drainage_efficiency,waterlogging_duration_hr,underground_pipe_density,pipe_age_years,pipe_leakage_index,distance_to_pipeline_m,utility_excavation_count,sewer_condition_index,historical_collapse_count,distance_to_previous_collapse_m,nearby_construction_intensity,building_density_per_km2,land_subsidence_rate_mm_year,spatial_vulnerability_index,collapse_risk_level
URC_00071,13.1475,80.3299,13.522,152.0513,1157.5198,52,28.7287,22.2716,57.3724,24.8255,42.5562,51274,16.0484,0.4455,48.5937,57.4438,2.311,288.5337,3.6397,24.612,104.5155,0.56,1266.8247,132.9191,6,27.1511,0.6215,30.466,0.3524,6,0.1969,30.8636,4,90.3531,0,932.5403,0.3809,9040,27.8048,0.3998,High
URC_00072,12.8894,80.1177,18.0429,425.5467,1014.5784,1,24.2372,6.2055,85.2063,0.0,4.1279,33266,15.1167,0.353,68.4809,41.822,2.3542,385.2014,17.7329,29.5717,56.5174,0.5216,658.4268,101.1612,1,12.8694,0.6921,19.542,0.3225,66,0.7726,3.8823,13,23.0546,2,634.9118,0.369,1333,9.2867,0.2802,Low
URC_00073,12.8025,80.2343,15.3617,1368.2908,538.5366,43,42.6931,26.6955,62.2653,23.0785,53.4689,76108,10.904,0.5523,45.852,43.3276,2.2254,344.4439,14.5615,30.1019,48.4719,0.4588,1424.3518,140.2627,4,14.8351,0.8005,24.1906,0.4923,55,0.7489,18.2316,11,46.9627,2,115.5504,0.3603,7503,20.0311,0.3987,High
URC_00074,13.167,80.0584,34.2715,1847.5869,1032.4023,41,35.3779,12.9819,59.9421,18.5275,26.0502,7974,19.9719,0.2699,72.7098,28.385,1.2863,329.5847,18.4381,45.9344,56.225,1.0412,1049.013,139.567,4,5.6287,0.7069,25.2036,0.3266,7,0.1935,6.6353,7,81.052,4,80.1003,0.161,6549,10.6113,0.3377,Moderate
URC_00075,13.1181,80.3295,24.1686,889.1435,1873.1557,45,29.8353,27.7309,57.1942,23.433,39.8016,42516,6.0585,0.3406,61.3074,48.9973,2.0984,411.8901,8.5877,29.9124,61.9086,0.3183,1812.8286,211.0981,7,9.9115,0.3408,47.2147,0.6566,76,1.0,37.9388,5,19.1396,5,798.8446,0.6383,1582,22.797,0.4232,Critical
URC_00076,13.1281,80.2069,21.1498,124.6952,398.2257,32,30.7288,32.3045,52.6971,24.0717,55.3462,25897,13.8578,0.3429,67.534,33.3033,1.588,303.8115,18.7437,40.6549,71.3302,0.9247,800.3557,131.2626,2,24.0363,0.7868,1.8281,0.55,15,0.1616,11.8587,11,97.5663,4,446.4735,0.128,5819,15.5074,0.3324,Moderate
URC_00077,13.1471,80.063,9.62,1304.4297,538.3414,3,32.9758,17.2285,74.3219,7.1952,26.0559,32573,26.2629,0.4225,60.7822,28.9085,1.8162,355.2975,11.4922,39.0083,50.4648,0.7054,809.0827,139.0602,7,13.6124,0.1248,48.1972,0.6465,54,0.7277,1.9098,12,35.5646,3,115.0966,0.232,4157,20.0268,0.3521,Moderate
URC_00078,12.8333,80.1527,24.1913,429.6396,1206.1523,30,35.8902,15.8676,70.0328,20.545,37.8719,19302,27.8273,0.4324,63.9642,32.2675,1.8099,358.147,18.0884,33.9735,42.1589,0.8948,1531.8448,195.3693,6,22.4135,0.6903,22.902,0.6095,57,0.6928,2.3085,7,48.7809,6,359.662,0.2679,6550,15.3784,0.3948,Moderate
URC_00079,12.9613,80.0731,18.1889,1127.0274,263.7628,59,27.7741,43.4748,42.1426,28.0994,61.7702,95695,30.7643,0.9107,47.2088,53.2609,1.6715,241.9928,2.9527,34.8471,96.318,0.5775,1629.1397,227.6724,9,23.6266,0.4396,46.7835,0.7099,57,0.7619,16.0534,6,34.3165,3,8.7937,0.1864,11076,27.5957,0.4457,Critical
URC_00080,12.8521,80.1679,27.9201,800.1324,1110.9825,17,25.935,18.752,86.1918,4.1127,14.4954,68624,11.4147,0.5444,46.5582,44.0431,2.3195,400.0231,5.2113,21.5256,59.6183,0.2972,1617.4307,238.4433,5,44.5966,0.6653,20.9486,0.6659,9,0.2554,1.6574,4,83.1845,1,225.4907,0.474,4081,8.5374,0.3255,Low
URC_00081,13.1884,80.251,11.2844,1138.1527,400.3526,9,36.5176,6.1097,93.7451,9.8424,23.239,95407,1.0291,0.5764,16.3201,31.1211,1.1007,409.0172,12.3563,47.9965,65.6442,0.7374,1437.2724,138.1842,6,7.7812,0.6157,25.0721,0.5359,64,0.8187,2.1806,5,43.2435,5,113.4556,0.297,14194,15.5728,0.4727,Moderate
URC_00082,13.0805,80.191,27.1349,1868.2508,1547.9441,57,31.2141,45.1549,45.2901,32.3103,75.9481,71201,38.882,0.7614,34.0637,20.4547,1.2969,416.1163,20.7237,37.7293,42.8693,0.842,1023.6327,189.9523,5,21.3728,0.4385,23.9027,0.9004,56,0.7356,0.9406,13,31.4421,5,116.1768,0.0752,19169,17.8165,0.487,Critical
URC_00083,12.9489,80.1651,19.7326,997.3112,1206.4391,50,30.1343,36.6313,48.9789,25.9547,57.9187,67361,37.5963,0.9246,36.5945,37.0809,2.106,393.2103,15.0195,33.4267,45.2013,0.4958,1394.8038,143.2866,7,2.4544,0.5003,33.1258,0.5502,30,0.3951,1.6012,7,76.3671,2,319.0537,0.6329,16725,11.4447,0.505,Critical
URC_00084,12.8286,80.0857,10.0084,117.3312,3469.8187,48,22.1842,28.767,40.1217,25.7009,55.0515,21755,23.4658,0.3697,79.11,44.9234,2.1401,255.431,3.6204,29.7141,58.2168,0.4897,1646.6786,148.3093,9,4.5098,0.3214,49.1003,0.3,3,0.2679,50.9267,5,85.094,2,1154.7411,0.352,15545,13.9521,0.422,Critical
URC_00085,12.9399,80.1235,9.0726,1182.7901,940.8762,7,33.7416,16.6949,88.4942,6.7741,11.2755,65135,0.9541,0.3841,44.2278,22.9137,1.3657,427.1781,15.3978,42.0666,20.0294,0.8392,1210.6962,153.6165,6,18.3513,0.7322,18.1516,0.3363,19,0.3114,1.6009,4,79.2167,2,179.3336,0.6822,8495,7.9199,0.4227,Low
URC_00086,12.9463,80.08,10.8758,685.2038,1465.2919,32,31.7778,7.8441,71.6173,17.3274,24.0377,48146,28.7834,0.6456,57.9614,18.2124,2.1107,439.9043,20.7489,29.2208,18.8008,0.7339,1495.2321,220.2074,6,32.783,0.6445,34.3023,0.6076,34,0.6984,2.2381,8,66.2955,0,1376.3393,0.4427,10581,16.3451,0.3684,Moderate
URC_00087,13.1283,80.2922,22.5232,1567.363,716.0509,29,30.579,19.8929,62.0701,19.567,39.9579,50672,34.799,0.6194,59.9341,21.2819,1.5029,401.602,15.1265,36.6701,27.3827,0.7033,1519.9178,127.6777,6,8.2341,0.6626,31.6782,0.7642,36,0.5367,57.4926,6,77.9442,1,1337.1255,0.0782,9906,6.9188,0.2648,Low
URC_00088,13.0869,80.0906,26.4519,966.3605,913.8347,58,18.1929,38.5512,55.1486,34.023,68.7097,4722,17.4276,0.1894,65.4994,16.118,1.951,449.5187,29.4043,27.3656,25.5154,0.4972,1663.4953,191.2191,5,5.3271,0.749,24.9369,0.1535,61,0.4813,15.1803,6,40.629,2,95.1118,0.3455,15006,10.6934,0.4341,Moderate
URC_00089,13.1992,80.2286,28.2379,1495.6729,275.7143,18,45.3811,20.6842,80.3846,16.8012,29.5141,86997,10.878,0.5953,41.2622,50.1273,1.4822,351.5181,11.5545,36.5644,40.4933,0.9348,2025.0001,209.5428,9,3.6986,0.3343,41.9031,0.4259,72,0.9361,13.2942,6,24.6734,3,1343.9408,0.8454,15951,18.8378,0.5511,High
URC_00090,13.0125,80.1528,28.6906,1822.2009,575.4777,47,33.823,23.0387,47.4768,29.1595,53.2845,40522,34.746,0.6669,60.1275,13.2329,1.9675,467.3675,20.4132,36.2601,9.7937,0.5153,1772.7133,210.4824,5,26.8146,0.6153,32.3607,0.511,68,0.6983,44.4153,7,32.3875,4,156.3737,0.4622,834,2.475,0.306,High
URC_00091,12.8538,80.1178,15.8977,756.4343,1180.3882,5,34.336,16.7892,79.2033,9.3809,20.1215,43684,36.147,0.5816,56.415,36.9418,2.1906,418.075,18.6143,30.6503,38.1156,0.6992,1518.0792,192.1521,6,43.1869,0.6502,31.4806,0.614,53,0.6898,17.2457,4,47.3543,4,309.9448,0.6781,1611,11.6841,0.3892,Low
URC_00092,13.121,80.2418,37.7008,1979.2869,1187.6623,34,45.606,38.2414,55.7627,21.4986,49.0009,56304,6.6566,0.342,46.88,34.9348,1.8776,425.061,12.3833,32.839,61.6836,0.5512,868.8996,97.181,5,38.9795,0.5663,39.9998,0.8463,32,0.6333,10.9081,9,72.3769,1,462.6645,0.3151,7059,25.0422,0.3824,High
URC_00093,13.1424,80.1871,19.6933,342.1351,1429.8255,39,32.9529,34.3616,52.1527,26.3149,56.3084,51392,16.4233,0.4946,49.4826,13.8984,1.3198,404.2487,24.2155,37.6524,28.9641,0.6706,1094.1158,130.4601,8,18.0843,0.4728,37.4497,0.6362,6,0.2738,33.6844,3,95.9988,1,1504.4857,0.6985,737,14.7322,0.3234,Moderate
URC_00094,13.0526,80.17,30.4018,1305.6668,1485.7316,15,32.7829,11.5869,96.9469,6.7094,13.1991,1404,24.4417,0.3476,69.7484,24.9126,1.2281,391.5031,18.4207,42.3117,34.5593,0.8265,945.7195,127.1387,4,11.9494,0.6851,24.5264,0.5444,16,0.3325,1.0,12,71.1087,3,338.1901,0.4696,857,6.3082,0.3051,Low
URC_00095,13.1469,80.2279,23.0301,117.7968,424.024,50,36.8206,35.3895,45.6721,27.5437,57.2899,18868,20.9213,0.3717,76.4641,23.0915,1.6209,487.8129,26.072,32.6065,36.6112,0.6494,1739.1975,207.2972,9,18.679,0.5438,39.6121,0.5419,71,0.7717,25.439,4,24.5851,1,193.1685,0.1344,8603,26.4103,0.3753,High
URC_00096,13.0222,80.1974,29.5075,465.4605,2560.2973,6,43.4978,0.0,100.0,0.0,2.4373,74729,34.7741,0.7828,36.7584,17.1519,2.2871,476.7243,27.1022,27.0797,45.2753,0.4805,2496.3645,208.4679,8,20.2403,0.5129,36.4169,0.4177,61,0.7256,26.5961,8,31.7931,2,369.3204,0.3279,8440,9.5082,0.3519,Moderate
URC_00097,13.0352,80.141,22.4281,1285.8683,398.306,40,22.0698,26.869,62.4867,15.8793,45.9535,67716,39.8261,0.8095,38.5308,41.9579,2.0348,384.0774,13.2433,30.5154,66.8555,0.5847,1562.794,170.8464,4,27.2033,0.9717,2.6553,0.0466,66,0.6152,23.532,3,49.6231,6,42.2332,0.9247,8144,21.3126,0.5754,Moderate
URC_00098,12.9924,80.2177,29.7236,140.0739,1479.1047,44,55.7896,33.9251,58.8463,14.8228,33.6166,40771,6.2005,0.2918,62.3408,59.5387,1.9928,283.2676,12.4671,26.9894,97.4719,0.6262,1512.9394,141.5424,6,44.0677,0.2691,42.6594,0.3704,80,0.8374,100.0,7,30.6404,8,148.7783,0.2842,18174,25.1506,0.5847,Critical
URC_00099,12.8114,80.2508,24.9113,248.4848,2137.0166,32,31.5507,16.2762,71.0748,15.7756,26.5261,92867,0.8856,0.5591,28.3735,16.0032,2.3469,448.7421,18.5584,26.5565,41.8696,0.484,1416.9263,204.4787,6,4.1125,0.4899,32.0433,0.3817,60,0.6478,16.0756,4,47.7201,2,93.5196,0.2861,18665,15.7568,0.4791,Moderate
URC_00100,12.8486,80.058,34.7661,617.4707,534.4169,53,23.633,40.5437,36.664,28.735,73.4521,29319,5.0301,0.2018,70.6324,14.8149,1.7292,432.2835,26.1534,29.952,30.6238,0.8022,2539.224,301.4149,9,29.4364,0.8817,22.3271,0.5492,50,0.5587,37.348,9,39.1497,4,340.5873,0.646,894,7.8997,0.3595,High
URC_00101,12.8141,80.1898,15.1758,1172.4924,548.5937,59,24.1755,36.5864,34.6151,33.5891,62.264,60838,14.5847,0.4837,53.547,53.8752,2.2109,342.8016,8.6844,30.07,84.1368,0.5403,1246.4418,119.5731,6,34.5156,0.595,33.1183,0.5009,54,0.7103,18.0625,6,50.2648,4,179.5631,0.2325,18922,23.8725,0.5258,Critical
URC_00102,13.0864,80.0673,3.7613,81.166,755.3889,3,53.3088,17.7183,86.4445,1.3257,18.3243,40698,29.085,0.4872,78.2488,26.1661,1.4561,378.7046,27.4856,39.4723,42.6974,0.7681,1420.5656,169.7197,6,43.6706,0.8475,22.8076,0.6024,10,0.2837,10.9251,9,89.6032,4,54.9802,0.0735,9394,4.608,0.3254,Low
URC_00103,12.9415,80.1059,13.3197,990.5908,1956.3259,25,17.2746,3.0925,71.5915,9.2921,8.5617,68463,7.9971,0.5133,40.3561,44.7851,1.7103,378.9054,11.4487,40.1128,50.8595,0.7643,1770.5433,215.2458,10,39.8871,0.1324,54.952,0.6128,1,0.3226,62.1435,5,79.6017,5,144.1425,0.6871,3152,12.8194,0.4284,Moderate
URC_00104,13.0289,80.2182,37.827,1270.2003,619.237,57,27.4544,37.8382,49.2815,31.6546,65.1617,91088,31.9726,0.9713,36.9588,16.8606,1.3231,428.179,28.8703,42.5956,15.6183,0.8082,558.8892,97.7261,5,22.9578,0.2611,41.2798,0.4189,39,0.3761,10.6124,3,58.7498,3,720.3791,0.4449,814,12.9536,0.3148,High
URC_00105,13.2084,80.3099,23.1453,834.9194,1514.8188,39,20.0363,23.6422,76.5466,13.4187,26.753,90876,2.6369,0.5427,36.8267,15.45,1.5486,468.0521,26.2717,39.7348,19.7308,0.666,783.0838,141.1229,6,44.7799,0.6552,23.3158,0.7875,54,0.7438,11.7143,19,46.5581,3,289.2517,0.6497,2019,10.9716,0.3728,Low
URC_00106,12.9122,80.3148,26.1047,181.8976,793.7355,51,26.5847,27.5484,63.9997,24.7265,44.7249,54977,30.807,0.7561,60.7189,39.5734,1.8368,313.3306,9.0042,38.4903,69.967,0.8325,2148.5024,219.1186,5,27.5066,0.5516,27.0933,0.6195,18,0.3129,14.996,8,73.2019,2,223.1771,0.4885,8618,14.9204,0.4119,Critical
URC_00107,12.9847,80.071,12.3564,1241.2055,1064.3298,17,33.9925,10.7609,77.9422,21.2447,31.7747,30549,19.7771,0.3819,42.771,48.0392,1.7915,389.1633,10.9785,31.4129,74.8018,0.7019,722.3222,94.6282,7,5.2139,0.2822,36.2335,0.8677,24,0.4987,24.4664,11,64.8187,1,478.3571,0.1766,19364,25.2297,0.478,High
URC_00108,13.14,80.1757,25.7866,1231.379,1793.5365,58,28.2493,26.566,53.179,32.8925,52.8538,26428,5.3099,0.1837,61.1108,45.5937,1.8455,300.5506,10.4112,39.2932,69.5344,0.8025,830.4332,171.9448,6,44.617,0.5881,30.8522,0.5582,2,0.1867,51.9923,6,77.2326,4,59.4228,0.1604,447,21.2011,0.3196,Critical
URC_00109,12.903,80.2249,12.7262,1036.7826,1010.0601,47,33.6567,31.4936,46.8821,26.8614,63.1609,28441,10.9016,0.3544,69.5433,47.2157,1.1539,332.6767,7.6199,43.0152,80.4656,1.1098,1355.2641,130.3274,9,33.0861,0.4566,43.8117,0.8974,35,0.7089,36.2494,15,43.8146,3,249.8224,0.4572,2309,22.3137,0.3838,Critical
URC_00110,12.8346,80.0941,14.4906,1401.6337,1027.821,11,51.047,15.6733,77.5896,5.3245,26.0056,35059,5.1971,0.3853,57.5189,48.7781,2.3116,342.3427,6.6767,24.3289,67.5759,0.6392,789.0407,122.4036,4,42.3313,0.6877,19.8259,0.4074,13,0.4044,6.4724,4,83.074,4,167.0935,0.0603,1537,14.7542,0.2814,Moderate
URC_00111,12.9304,80.2796,20.1702,455.2134,285.4707,35,33.9622,21.0922,58.2095,20.9446,38.8785,12444,24.8642,0.2902,82.5227,26.2056,1.207,322.9546,10.7444,39.8365,52.0596,0.8684,1314.6809,141.6048,6,8.0674,0.4902,33.6035,0.3222,50,0.5416,18.6309,4,55.8905,3,311.9171,0.2432,7411,15.7726,0.364,High
URC_00112,12.8725,80.2733,30.3412,1373.1544,909.5965,6,24.9096,8.7209,82.8844,8.4675,23.9965,7735,29.6234,0.422,80.6897,20.4865,2.0626,479.4259,19.084,27.8196,21.7045,0.4553,1149.6787,152.9967,6,24.8496,0.5804,38.88,0.7228,74,1.0,28.1988,6,19.1669,7,95.9789,0.4104,5624,10.7784,0.4161,Low
URC_00113,13.2184,80.321,31.6222,364.8367,1468.5497,25,27.0168,21.3934,69.4415,20.1603,48.8641,44423,22.9002,0.4994,49.0372,11.3525,1.2113,499.0042,19.3656,33.5659,14.4347,0.6411,1834.4758,229.6424,8,6.995,0.5001,33.3227,0.5302,67,0.8992,23.6122,3,21.8783,6,24.231,0.4235,10002,19.5372,0.4871,Moderate
URC_00114,13.1637,80.0525,31.9485,815.7526,1177.647,17,38.1832,19.0788,86.3503,11.97,26.9037,77735,38.7459,0.7733,44.3932,30.6396,1.43,411.0002,17.9164,45.8822,49.8436,0.975,922.6801,134.2043,2,10.9387,0.7686,12.6438,0.1926,52,0.4759,10.7007,4,41.7375,5,46.8142,0.1883,2424,16.8256,0.3403,Low
URC_00115,13.085,80.115,5.943,181.755,2468.0794,55,20.2108,34.4154,45.2882,23.4343,69.6846,52668,23.8281,0.477,53.2286,37.8473,2.1161,335.3508,14.2858,30.1193,59.1719,0.6213,2270.9195,268.3501,9,32.4944,0.1931,59.2813,0.5166,28,0.3023,19.2645,7,62.2612,4,126.4479,0.4268,17874,17.4552,0.5301,Critical
URC_00116,13.1922,80.2982,24.92,1647.2983,104.2673,42,45.2731,25.9953,36.221,25.437,43.7965,84694,1.627,0.4955,36.6179,33.6905,1.2773,303.4028,18.9456,40.4891,95.2408,0.5223,1197.1765,75.2336,9,29.802,0.585,38.9677,0.4217,52,0.5157,9.6367,3,58.7825,0,493.7073,0.1598,6268,27.5172,0.3399,Critical
URC_00117,13.1617,80.2512,22.6386,1099.5552,1656.3539,30,35.0383,25.5231,59.6168,15.6964,24.1225,21219,29.2847,0.3769,70.1197,28.9932,1.1118,331.7214,15.5231,44.5918,48.3652,0.7679,1081.1127,190.5267,7,18.1796,0.3028,34.3259,0.096,77,0.7087,0.44,5,21.0148,4,93.1021,0.3073,3724,24.2887,0.3931,High
URC_00118,12.884,80.3183,6.6138,1943.5459,1330.1139,10,34.7795,10.8815,81.6231,2.5308,4.0549,41736,18.3901,0.4267,61.8648,29.062,1.456,397.6279,15.5188,48.6731,39.5679,1.08,1804.9589,277.53,6,12.7686,0.8911,30.1686,0.7163,13,0.3227,3.6351,7,83.2729,3,216.8867,0.4071,13523,9.798,0.4368,Low
URC_00119,13.2017,80.0672,25.1918,1887.5369,1641.4917,28,30.4839,23.6402,79.6022,1.0163,27.6507,27918,23.3063,0.4425,73.7661,54.0758,1.6673,268.9754,4.9859,32.7658,83.0995,0.7143,1070.0347,131.2623,5,35.3973,0.8446,17.2837,0.0819,14,0.2868,25.2533,3,87.1206,5,160.5671,0.3575,16677,21.8019,0.5332,Moderate
URC_00120,13.0427,80.2291,21.9949,1997.1942,1513.9669,3,37.8388,5.5234,85.4556,1.8748,11.3634,76197,5.4671,0.4616,45.9932,41.8337,1.166,266.4633,10.5334,42.0063,75.1239,0.8574,1815.9685,185.2274,5,28.1658,0.8688,18.3856,0.4006,47,0.606,42.0785,5,44.9703,3,257.1218,0.1666,4444,25.912,0.3612,Low
URC_00121,13.1633,80.2207,31.1383,247.469,387.9097,55,41.6033,30.2187,43.6321,25.276,35.6791,95549,4.3244,0.649,39.3755,17.3659,2.3632,462.0395,20.6259,31.0874,9.697,0.7828,1346.2338,204.4004,7,11.6309,0.6419,24.5463,0.2428,30,0.3193,3.1047,3,73.6809,2,469.9834,0.3938,18667,2.8837,0.4379,Moderate
URC_00122,13.2032,80.0607,25.975,1232.8317,2078.5519,18,26.0156,14.6859,86.0075,13.9789,19.7647,88693,14.7933,0.7493,48.6687,25.8248,1.4058,383.9051,10.9196,39.6709,43.2262,0.9743,1018.6121,162.9969,5,12.5115,0.8424,11.6595,0.1993,14,0.0,57.6693,1,75.6291,3,94.4496,0.4243,16346,13.5136,0.487,Low
URC_00123,12.9431,80.2041,18.4082,844.7717,796.4127,16,44.0661,12.1685,75.458,12.9778,33.6059,61545,31.6858,0.7348,49.48,37.7524,1.8378,345.6622,16.5125,29.4387,78.669,0.5667,2221.7193,251.0998,7,24.0501,0.6795,24.0041,0.0459,17,0.3097,23.9469,2,83.582,2,496.7206,0.2565,11372,9.7724,0.3642,Moderate
URC_00124,12.8495,80.2329,36.1091,1088.6959,1608.4731,42,12.017,36.5541,50.7263,27.0451,60.5152,12106,5.0711,0.0518,72.382,24.4396,1.7485,280.6792,16.0288,38.4858,41.9423,0.8473,1045.7948,165.2235,4,39.7051,0.9394,14.8762,0.1724,40,0.3878,0.057,3,50.385,4,46.0262,0.4872,8172,12.0648,0.426,Moderate
URC_00125,12.9026,80.1074,1.0,652.0964,388.8406,58,23.0318,35.3103,50.4936,33.6196,78.6407,24842,29.7847,0.5024,72.97,40.2421,1.8579,366.3771,14.1302,27.8521,56.3511,0.6117,1073.8231,214.4849,4,26.4775,0.6281,16.4182,0.7511,6,0.5029,16.0685,5,69.1833,1,115.761,0.1295,16972,14.441,0.4124,Critical
URC_00126,12.9922,80.132,24.2288,143.7342,3321.0576,26,19.2714,29.7826,76.3624,16.1976,41.2747,57481,8.9236,0.4443,68.9683,20.109,1.2609,414.3213,16.1392,45.8686,18.2531,0.929,1838.6095,189.111,7,22.6397,0.6669,21.4239,0.2759,65,0.8102,100.0,5,30.9778,4,7.3836,0.6499,808,9.9899,0.3778,Moderate
URC_00127,13.1681,80.2421,3.841,1430.113,1129.5519,19,26.5025,31.1879,78.1555,15.0151,41.135,37050,31.3392,0.4408,58.4032,53.9895,1.5212,230.6856,6.8761,31.8479,72.5833,0.7363,1412.0055,121.381,8,24.7952,0.4981,34.7491,0.7416,64,0.8854,7.0933,7,29.2564,4,51.1689,0.1621,6386,22.7444,0.3857,Critical
URC_00128,13.1873,80.1905,14.0537,1933.3433,431.4114,17,36.7616,22.3593,79.8702,9.3015,21.1162,83675,16.4027,0.6463,33.5839,35.2153,1.7681,365.7617,15.0355,33.859,66.1826,0.63,1443.5442,156.3839,6,33.1231,0.5396,24.5904,0.1005,20,0.3226,2.8851,5,79.9473,3,86.0707,0.3687,3417,12.9822,0.3448,Moderate
URC_00129,12.8031,80.3074,31.2978,1088.1446,1263.8463,41,55.5983,50.6311,43.3815,23.9461,52.269,1744,25.834,0.3124,82.4726,16.9002,1.5516,428.7948,16.7085,36.7758,32.8768,0.6163,2169.0541,206.4799,6,42.7261,0.6714,28.742,0.4819,58,0.7916,2.9123,5,41.0609,3,159.1634,0.3467,12404,17.6723,0.4468,High
URC_00130,13.0298,80.1527,9.7096,692.6809,1815.5184,57,43.3524,47.7733,21.9881,27.4075,60.6556,88377,3.4239,0.4777,36.6045,24.2421,2.2136,446.8021,13.9191,23.596,34.1361,0.5706,1668.0872,193.7561,6,19.8791,0.5899,30.164,0.6317,0,0.0846,15.8025,8,92.9795,2,116.4876,0.2596,4406,5.366,0.2889,Moderate
URC_00131,12.9878,80.13,7.9154,1879.6426,2439.671,57,36.3445,15.2847,64.2551,25.2547,63.5492,47546,3.4805,0.2173,56.2449,58.1854,1.9789,200.5582,12.9605,30.5579,117.3321,0.6,1042.8278,107.0306,8,25.2177,0.2109,46.2007,0.5566,72,0.7708,8.9759,11,34.8207,1,596.5845,0.8106,3972,36.3274,0.4917,Critical
URC_00132,12.8999,80.3455,53.5833,761.0997,1366.5769,45,24.3072,31.3733,56.1637,21.6796,39.0286,9055,27.0859,0.3133,83.8081,34.0806,1.4218,336.7398,13.9523,38.7396,38.4193,0.6251,1811.8146,223.2757,5,7.2662,0.8428,19.0223,0.3365,21,0.2632,95.2311,10,94.7754,0,507.6545,0.2623,13797,1.7005,0.332,Moderate
URC_00133,12.8539,80.3233,8.6885,1833.3319,1375.0984,28,38.3167,18.3815,78.8034,12.1555,26.4589,78594,37.2973,0.8596,52.6018,18.2756,1.2894,412.4337,20.6754,46.2809,47.7115,0.701,1672.9163,192.3014,6,26.389,0.5984,19.7174,0.4294,54,0.6378,4.5717,5,53.5376,5,242.52,0.4514,1915,22.9124,0.4063,Moderate
URC_00134,12.9519,80.0587,44.8063,1718.5972,1529.1564,20,22.3977,19.0629,67.2386,11.8766,16.8074,37274,7.561,0.2951,47.4316,48.9319,1.5234,239.4277,9.6782,39.3205,83.7669,0.7231,1844.1561,236.3684,7,41.858,0.5842,31.1137,0.6781,47,0.5022,0.7833,5,54.4576,0,584.7102,0.7391,11774,23.4446,0.4918,High
URC_00135,13.2243,80.2812,22.9336,1080.9865,738.3479,38,48.2895,13.308,53.9646,16.3283,42.414,71165,31.2467,0.7216,58.724,10.3796,1.1262,500.0,21.6831,40.3705,0.0,1.0826,899.7724,49.8475,7,9.5523,0.4296,42.5256,0.6774,30,0.7662,31.9627,8,67.0862,5,232.2498,0.3193,10118,2.7668,0.3816,Moderate
URC_00136,12.9454,80.0831,18.7021,1369.9017,934.4536,30,17.3538,24.1339,73.1443,12.6994,16.659,39122,1.5566,0.264,77.7821,54.2231,2.2754,312.1093,5.7436,22.2159,66.1856,0.4108,2248.3058,258.3508,8,15.6618,0.3786,39.6868,0.8157,32,0.6302,20.4274,10,69.5741,5,151.7803,0.3156,16057,21.079,0.5159,Critical
URC_00137,13.0335,80.0582,31.8014,1415.619,2023.6663,13,34.606,17.7804,73.5082,3.8199,11.6016,76032,38.0516,0.8201,30.3022,24.3054,1.504,378.022,22.9496,32.6572,35.8722,0.6369,681.066,10.0,6,38.2979,0.03,51.9656,0.4921,25,0.3366,6.1619,4,77.9204,1,257.3723,0.2527,6672,13.7914,0.3272,Moderate
URC_00138,13.1164,80.1321,41.0391,1300.1288,1152.0697,13,32.4452,4.856,84.048,0.0,17.3972,32552,15.202,0.2659,62.6355,52.8279,2.3156,290.1358,12.4159,32.0877,82.4141,0.3876,1673.3163,190.8189,7,43.6547,0.5555,32.7725,0.4401,27,0.4342,16.2013,9,59.3773,2,142.8009,0.6387,3887,21.3298,0.4227,Moderate
URC_00139,12.9636,80.1308,11.2472,363.4624,1689.7292,32,30.6857,21.735,72.3792,16.0361,46.7378,76337,14.3132,0.6412,44.6862,5.3204,1.1276,459.2383,25.6484,45.1608,0.0,0.861,222.8978,108.4996,5,13.4836,0.3118,27.5767,0.6488,41,0.5811,14.7295,5,46.7867,3,208.18,0.6622,1122,0.8208,0.3282,Low
URC_00140,13.2373,80.2958,18.877,1400.9136,510.499,27,29.4159,13.9605,69.7504,11.6018,34.0477,44697,20.7431,0.4863,64.6726,55.4786,2.2029,297.3535,6.9346,33.0934,96.1326,0.8697,944.0618,168.6031,1,27.7662,0.8498,0.8083,0.3075,26,0.3614,49.5097,8,74.7921,3,23.0624,0.3765,13050,23.8181,0.4879,Moderate
URC_00141,13.2331,80.2632,35.1624,56.2753,637.5769,23,46.7283,14.8097,71.2339,4.576,17.9553,20218,22.2679,0.3626,68.7876,45.3803,2.332,352.4302,10.6933,32.1967,84.8013,0.9848,1745.6564,192.0331,8,15.8952,0.5503,36.1984,0.3798,47,0.67,36.0572,4,47.013,4,253.6756,0.5587,9075,19.0215,0.471,Moderate
